goodreads_book_id,tag_id,count
1814843,33124,24
1814843,26785,23
1814843,10197,23
1814843,6828,22
1814843,3389,22
1814843,3371,22
1814843,16799,21
1814843,19983,20
1814843,11370,19
1814843,10210,19
1814843,14467,18
1814843,33121,18
1814843,12097,18
1814843,24960,17
1814843,11505,17
1814843,5090,17
1814843,12600,17
1814843,10731,17
1814843,15169,16
1814843,30521,16
1814843,25148,16
1814843,19669,16
1814843,18886,15
1814843,6895,15
1814843,22689,15
1814843,11550,15
1814843,16805,15
1814843,32130,15
1814843,10093,14
1814843,25146,14
1814843,20849,13
1814843,11497,12
1814843,24996,12
1814843,5481,12
1814843,24900,12
1814843,2104,11
1814843,20824,11
1814843,26897,11
1814843,33165,11
1814843,3687,11
1814843,21274,11
1814843,33113,11
1814843,33138,11
1814843,1128,10
1814843,25151,10
1814843,25147,10
1814843,32996,10
1814843,11376,10
1814843,1086,10
1814843,24899,10
1814843,22034,9
1814843,25150,9
1814843,3379,9
1814843,3465,9
1814843,1076,9
1814843,11310,9
1814843,26842,8
1814843,22352,8
1814843,11340,8
1814843,3377,8
1814843,12663,8
1814843,1225,8
1814843,30046,8
1814843,2864,8
1814843,18197,8
1833852,30574,8081
1833852,8717,702
1833852,11743,293
1833852,11557,203
1833852,3461,63
1833852,3465,49
1833852,4949,42
1833852,22743,39
1833852,8055,36
1833852,21989,34
1833852,11590,33
1833852,15048,30
1833852,5207,28
1833852,22034,26
1833852,30521,25
1833852,11221,21
1833852,18367,19
1833852,8067,18
1833852,1416,18
1833852,15067,18
1833852,33760,16
1833852,23471,15
1833852,9221,14
1833852,18326,14
1833852,30672,14
1833852,22753,13
1833852,10644,13
1833852,32586,13
1833852,31505,12
1833852,5066,12
1833852,5058,12
1833852,18045,11
1833852,17213,11
1833852,5051,11
1833852,19017,11
1833852,18318,10
1833852,12948,10
1833852,12680,10
1833852,3467,10
1833852,3475,10
1833852,3471,9
1833852,9477,8
1833852,5075,8
1833852,5508,8
1833852,10197,7
1833852,20279,7
1833852,8517,7
1833852,9484,7
1833852,3466,7
1833852,24991,7
1833852,33715,7
1833852,24960,6
1833852,3389,6
1833852,20849,6
1833852,22689,6
1833852,27556,6
1833852,20288,6
1833852,10093,6
1833852,1659,6
1833852,19524,6
1833852,31155,6
1833852,22818,6
1833852,4985,6
1833852,22180,6
1833852,29597,6
1833852,15169,5
1833852,3371,5
1833852,11574,5
1833852,22352,5
1833852,25147,5
1833852,941,5
1833852,25148,5
1833852,29316,5
1833852,32080,5
1833852,12868,5
1833852,7725,5
1833852,25630,5
1833852,25146,5
1833852,25145,5
1833852,19030,5
1833852,24990,5
1833852,3438,5
1833852,5327,5
1833852,20824,4
1833852,11491,4
1833852,27535,4
1833852,25150,4
1833852,18640,4
1833852,10210,4
1833852,25506,4
1833852,22376,4
1833852,23349,4
1833852,12869,4
1833852,17391,4
1833852,30766,4
1833852,21374,4
1833852,4307,4
1833852,17667,4
1833852,11458,4
1833852,28699,4
1866046,30574,1783
1866046,8717,194
1866046,7116,152
1866046,11743,151
1866046,29443,127
1866046,30358,122
1866046,7077,102
1866046,14821,69
1866046,20939,67
1866046,11557,65
1866046,5207,53
1866046,29076,41
1866046,22743,38
1866046,9221,34
1866046,9237,28
1866046,22753,23
1866046,15169,19
1866046,8517,18
1866046,11305,17
1866046,30386,16
1866046,29011,15
1866046,18045,15
1866046,20774,14
1866046,1642,14
1866046,20994,13
1866046,1659,12
1866046,30521,11
1866046,32586,11
1866046,3389,10
1866046,20849,10
1866046,20989,10
1866046,3392,9
1866046,22689,9
1866046,25685,9
1866046,22973,8
1866046,4949,8
1866046,9239,8
1866046,22034,7
1866046,25690,7
1866046,27187,7
1866046,29083,7
1866046,26717,7
1866046,9886,6
1866046,25148,6
1866046,9277,6
1866046,25146,6
1866046,27188,6
1866046,8507,6
1866046,7094,6
1866046,20662,6
1866046,24517,6
1866046,7188,6
1866046,7163,6
1866046,3371,5
1866046,21989,5
1866046,22352,5
1866046,8067,5
1866046,12948,5
1866046,25149,5
1866046,20926,5
1866046,24521,5
1866046,30381,5
1866046,14092,5
1866046,33114,4
1866046,14764,4
1866046,11503,4
1866046,10210,4
1866046,3377,4
1866046,25822,4
1866046,28525,4
1866046,25647,4
1866046,30373,4
1866046,2158,4
1866046,11763,4
1866046,7183,4
1866046,29444,4
1866046,9267,4
1866046,9272,4
1866046,1128,3
1866046,11505,3
1866046,5090,3
1866046,27535,3
1866046,17213,3
1866046,10197,3
1866046,14064,3
1866046,18054,3
1866046,19524,3
1866046,5510,3
1866046,5180,3
1866046,722,3
1866046,5481,3
1866046,22618,3
1866046,9638,3
1866046,32088,3
1866046,14752,3
1866046,30766,3
1866046,22816,3
1866046,15392,3
1866046,8922,3
1866046,12674,3
1895792,30574,14660
1895792,31745,943
1895792,33114,907
1895792,8717,621
1895792,5207,550
1895792,11305,515
1895792,22973,405
1895792,31723,374
1895792,32989,346
1895792,26138,303
1895792,22743,291
1895792,11557,273
1895792,27199,231
1895792,31729,215
1895792,29011,187
1895792,22983,162
1895792,17523,148
1895792,11743,142
1895792,22753,119
1895792,20774,119
1895792,9221,104
1895792,30163,101
1895792,31617,82
1895792,15169,76
1895792,29452,68
1895792,32345,67
1895792,31727,67
1895792,25146,47
1895792,18458,47
1895792,14821,40
1895792,18886,39
1895792,32623,39
1895792,22944,38
1895792,18668,37
1895792,31756,37
1895792,25145,36
1895792,5090,35
1895792,20849,34
1895792,33012,31
1895792,14064,31
1895792,5180,30
1895792,20781,29
1895792,5444,29
1895792,22689,28
1895792,33009,26
1895792,33035,25
1895792,18045,22
1895792,22977,22
1895792,32996,20
1895792,22344,20
1895792,14370,20
1895792,23796,20
1895792,11590,19
1895792,27535,19
1895792,5332,19
1895792,20939,17
1895792,33124,17
1895792,25147,17
1895792,1078,17
1895792,5481,17
1895792,26785,16
1895792,30521,16
1895792,8055,16
1895792,18640,16
1895792,24991,16
1895792,10197,15
1895792,22352,15
1895792,23037,15
1895792,25148,15
1895792,33138,15
1895792,31352,15
1895792,33023,14
1895792,1010,14
1895792,24960,13
1895792,11505,13
1895792,11497,13
1895792,6750,13
1895792,20125,13
1895792,24990,13
1895792,11366,13
1895792,1540,12
1895792,23349,12
1895792,29464,12
1895792,22643,12
1895792,22988,12
1895792,31741,12
1895792,31732,12
1895792,4991,12
1895792,25167,11
1895792,29457,11
1895792,9886,11
1895792,26771,11
1895792,9638,11
1895792,22994,11
1895792,575,11
1895792,31749,11
1895792,22722,10
1895792,659,10
1895792,33034,10
1895792,5384,10
1898916,19052,1993
1898916,30574,947
1898916,31745,210
1898916,26138,111
1898916,11305,109
1898916,31736,91
1898916,19165,90
1898916,13561,83
1898916,31723,75
1898916,5207,69
1898916,11557,62
1898916,8717,56
1898916,22743,53
1898916,22973,52
1898916,33114,51
1898916,29011,39
1898916,2593,39
1898916,27640,38
1898916,27199,35
1898916,19141,32
1898916,13547,30
1898916,25223,29
1898916,11743,26
1898916,19125,26
1898916,19103,26
1898916,7778,25
1898916,19083,23
1898916,27699,21
1898916,32989,19
1898916,14821,19
1898916,9221,16
1898916,19462,16
1898916,22753,15
1898916,22983,15
1898916,29452,13
1898916,9886,12
1898916,27643,12
1898916,7824,12
1898916,31756,11
1898916,20939,10
1898916,19151,10
1898916,19160,10
1898916,19064,10
1898916,13575,10
1898916,19111,10
1898916,11590,9
1898916,18045,9
1898916,1540,9
1898916,22944,9
1898916,19065,9
1898916,25167,8
1898916,25148,8
1898916,7739,8
1898916,31727,8
1898916,15169,7
1898916,18668,7
1898916,27701,7
1898916,19071,7
1898916,4834,7
1898916,19171,7
1898916,11978,6
1898916,5481,6
1898916,19072,6
1898916,13528,6
1898916,13565,6
1898916,22789,6
1898916,13555,6
1898916,16205,6
1898916,20774,5
1898916,722,5
1898916,7654,5
1898916,19102,5
1898916,19079,5
1898916,19149,5
1898916,1010,5
1898916,13446,5
1898916,19109,5
1898916,19077,5
1898916,20856,5
1898916,19094,5
1898916,31617,4
1898916,22689,4
1898916,30521,4
1898916,10197,4
1898916,22352,4
1898916,27556,4
1898916,18054,4
1898916,32586,4
1898916,26735,4
1898916,25149,4
1898916,14370,4
1898916,30729,4
1898916,19068,4
1898916,19142,4
1898916,19140,4
1898916,7763,4
1898916,13568,4
1898916,13597,4
1898916,11658,4
1898916,31966,4
2029177,30574,3493
2029177,26138,638
2029177,16095,558
2029177,11743,535
2029177,8717,523
2029177,11557,412
2029177,5207,257
2029177,6750,254
2029177,11305,151
2029177,22743,138
2029177,8055,93
2029177,1642,92
2029177,23106,90
2029177,9221,78
2029177,1659,73
2029177,4949,68
2029177,23114,49
2029177,20774,47
2029177,20849,47
2029177,18045,47
2029177,22753,46
2029177,8076,46
2029177,15169,40
2029177,22973,39
2029177,20939,36
2029177,12948,33
2029177,3371,32
2029177,3392,31
2029177,8067,29
2029177,25145,29
2029177,25146,28
2029177,18664,27
2029177,15302,25
2029177,3389,24
2029177,3379,24
2029177,6729,23
2029177,18640,22
2029177,32586,22
2029177,3377,22
2029177,24990,22
2029177,22689,21
2029177,17213,21
2029177,14064,21
2029177,28525,21
2029177,9886,20
2029177,25144,20
2029177,5481,19
2029177,30521,18
2029177,22034,16
2029177,20824,16
2029177,18919,16
2029177,10210,16
2029177,5180,16
2029177,27535,15
2029177,22983,15
2029177,11590,14
2029177,10197,14
2029177,25147,14
2029177,18663,14
2029177,33114,13
2029177,11505,13
2029177,5090,13
2029177,21437,13
2029177,26194,13
2029177,22733,13
2029177,20125,13
2029177,1128,12
2029177,25630,12
2029177,21438,12
2029177,24989,12
2029177,2104,11
2029177,21989,11
2029177,11221,11
2029177,22944,11
2029177,6766,11
2029177,32726,11
2029177,11497,10
2029177,25150,10
2029177,20781,10
2029177,12600,10
2029177,18051,10
2029177,11978,10
2029177,12135,10
2029177,15392,10
2029177,5332,10
2029177,659,10
2029177,22352,9
2029177,14764,9
2029177,10093,9
2029177,25149,9
2029177,18284,9
2029177,10094,9
2029177,24995,9
2029177,2516,9
2029177,24992,9
2029177,11776,9
2029177,10644,8
2029177,1078,8
2029177,1679,8
2029177,15303,8
2054761,30574,5902
2054761,4605,436
2054761,5951,388
2054761,8717,316
2054761,21689,187
2054761,4594,154
2054761,11937,110
2054761,15758,101
2054761,21773,56
2054761,11557,53
2054761,10245,40
2054761,22743,31
2054761,14552,28
2054761,18045,26
2054761,4615,26
2054761,4561,26
2054761,15763,25
2054761,3389,23
2054761,9221,21
2054761,5963,19
2054761,3371,17
2054761,3611,17
2054761,20774,14
2054761,3392,14
2054761,30521,13
2054761,5207,12
2054761,3358,12
2054761,1416,12
2054761,4634,12
2054761,22753,11
2054761,17213,11
2054761,4587,11
2054761,4611,11
2054761,11949,11
2054761,20376,11
2054761,31505,10
2054761,19742,10
2054761,5986,10
2054761,31717,10
2054761,20849,9
2054761,4600,9
2054761,5979,9
2054761,19039,9
2054761,4670,9
2054761,27556,8
2054761,27111,8
2054761,28904,8
2054761,17780,8
2054761,10197,7
2054761,30620,7
2054761,5971,7
2054761,15767,7
2054761,11590,6
2054761,32586,6
2054761,30755,6
2054761,3608,6
2054761,28740,6
2054761,10698,6
2054761,23323,6
2054761,31087,6
2054761,10248,6
2054761,5953,6
2054761,27535,5
2054761,3377,5
2054761,27095,5
2054761,25506,5
2054761,19733,5
2054761,9484,5
2054761,20731,5
2054761,4568,5
2054761,23256,5
2054761,23040,5
2054761,10700,5
2054761,32262,5
2054761,6013,5
2054761,5954,5
2054761,10250,5
2054761,5889,5
2054761,15169,4
2054761,22352,4
2054761,20781,4
2054761,14764,4
2054761,18284,4
2054761,23334,4
2054761,5510,4
2054761,21739,4
2054761,28751,4
2054761,19738,4
2054761,14752,4
2054761,23339,4
2054761,134,4
2054761,13865,4
2054761,30613,4
2054761,30612,4
2054761,11943,4
2054761,32181,4
2054761,15765,4
2054761,14572,3
2054761,894,3
2054761,4579,3
2063563,30574,1215
2063563,21689,87
2063563,4605,62
2063563,19733,55
2063563,8717,54
2063563,3611,32
2063563,21773,30
2063563,5207,26
2063563,3596,25
2063563,3608,24
2063563,22743,20
2063563,7725,18
2063563,11590,16
2063563,15067,16
2063563,11557,14
2063563,19742,13
2063563,4594,13
2063563,9484,12
2063563,4561,12
2063563,9221,11
2063563,15048,11
2063563,12869,11
2063563,9959,11
2063563,20849,10
2063563,5751,10
2063563,30521,10
2063563,1599,10
2063563,10210,9
2063563,4949,9
2063563,4600,9
2063563,10693,9
2063563,7721,9
2063563,5090,8
2063563,8055,8
2063563,3594,8
2063563,20774,7
2063563,17217,7
2063563,29316,7
2063563,25144,7
2063563,29506,7
2063563,20673,7
2063563,9954,7
2063563,26367,7
2063563,25149,6
2063563,10094,6
2063563,4615,6
2063563,19735,6
2063563,8346,6
2063563,5747,6
2063563,1642,5
2063563,30755,5
2063563,3614,5
2063563,21374,5
2063563,23970,5
2063563,11906,5
2063563,31265,5
2063563,24991,5
2063563,19750,5
2063563,22689,4
2063563,25151,4
2063563,17213,4
2063563,22352,4
2063563,32586,4
2063563,25148,4
2063563,25506,4
2063563,31505,4
2063563,25822,4
2063563,19738,4
2063563,23256,4
2063563,722,4
2063563,9638,4
2063563,31557,4
2063563,21815,4
2063563,30766,4
2063563,23323,4
2063563,5332,4
2063563,6486,4
2063563,3169,4
2063563,31264,4
2063563,19734,4
2063563,4597,4
2063563,7720,4
2063563,23285,4
2063563,6494,4
2063563,22753,3
2063563,15169,3
2063563,10197,3
2063563,10093,3
2063563,736,3
2063563,22722,3
2063563,5510,3
2063563,21739,3
2063563,11978,3
2063563,22818,3
2063563,12680,3
2063563,781,3
2063563,22813,3
2063563,6493,3
2063563,3615,3
2063563,28531,3
2118745,30574,14899
2118745,33114,3634
2118745,8717,3611
2118745,11557,3170
2118745,32989,2079
2118745,10064,1899
2118745,10059,1869
2118745,26837,1621
2118745,26771,1510
2118745,11305,1475
2118745,5207,1104
2118745,11743,950
2118745,27199,636
2118745,22743,630
2118745,11590,508
2118745,1691,475
2118745,30521,449
2118745,29190,317
2118745,17213,315
2118745,18045,285
2118745,29452,266
2118745,22753,262
2118745,32586,224
2118745,33012,179
2118745,3389,175
2118745,24051,175
2118745,10197,173
2118745,30358,173
2118745,26894,169
2118745,3392,159
2118745,29316,156
2118745,15169,154
2118745,19524,154
2118745,4949,150
2118745,9638,146
2118745,1416,142
2118745,25151,141
2118745,9477,136
2118745,25150,135
2118745,2056,134
2118745,26785,128
2118745,25148,127
2118745,33124,124
2118745,10210,123
2118745,7852,120
2118745,29045,120
2118745,25149,117
2118745,3371,107
2118745,20939,104
2118745,33023,98
2118745,1128,97
2118745,1540,97
2118745,22352,88
2118745,6591,85
2118745,11370,84
2118745,22330,84
2118745,20774,83
2118745,12035,83
2118745,18851,81
2118745,25822,81
2118745,21274,78
2118745,23100,78
2118745,25152,76
2118745,32099,76
2118745,2104,73
2118745,29076,72
2118745,31232,72
2118745,29355,72
2118745,26138,71
2118745,32996,71
2118745,33007,70
2118745,10074,69
2118745,28300,67
2118745,22973,65
2118745,24997,65
2118745,9484,65
2118745,12869,65
2118745,22733,65
2118745,14821,65
2118745,10081,65
2118745,33009,64
2118745,27398,63
2118745,27314,63
2118745,27315,62
2118745,11505,61
2118745,1078,61
2118745,32130,61
2118745,12709,61
2118745,25506,60
2118745,20731,60
2118745,18994,59
2118745,24960,58
2118745,1542,58
2118745,31505,58
2118745,25147,57
2118745,18054,57
2118745,24996,57
2118745,751,57
2118745,30852,57
2118745,22689,56
2120652,30574,10048
2120652,6750,1455
2120652,8717,1327
2120652,11743,523
2120652,26138,381
2120652,11557,248
2120652,5207,210
2120652,10518,204
2120652,6766,139
2120652,6729,111
2120652,22743,100
2120652,8055,92
2120652,1642,78
2120652,1659,76
2120652,18045,74
2120652,22753,59
2120652,4949,56
2120652,4076,49
2120652,8076,48
2120652,3389,44
2120652,3392,44
2120652,17213,41
2120652,3371,39
2120652,20774,38
2120652,30521,36
2120652,8067,36
2120652,15169,34
2120652,19316,33
2120652,25144,30
2120652,25145,29
2120652,25146,28
2120652,10519,28
2120652,22034,27
2120652,25147,27
2120652,32586,26
2120652,25630,26
2120652,9221,25
2120652,20849,25
2120652,10197,25
2120652,12135,24
2120652,18640,23
2120652,10210,23
2120652,32708,23
2120652,12948,22
2120652,25438,22
2120652,5481,22
2120652,22689,20
2120652,12600,20
2120652,25148,20
2120652,3379,19
2120652,6745,19
2120652,3377,18
2120652,9477,18
2120652,14064,17
2120652,13175,17
2120652,21989,16
2120652,25150,16
2120652,25149,16
2120652,5510,16
2120652,1416,16
2120652,32726,16
2120652,13240,16
2120652,5090,15
2120652,5180,15
2120652,22944,15
2120652,22733,15
2120652,13794,15
2120652,24989,15
2120652,9886,14
2120652,9484,14
2120652,11978,14
2120652,28974,14
2120652,18663,14
2120652,11505,13
2120652,21815,13
2120652,24990,13
2120652,4074,13
2120652,27199,12
2120652,24995,12
2120652,6755,12
2120652,643,12
2120652,11503,11
2120652,18051,11
2120652,18668,11
2120652,24992,11
2120652,5051,11
2120652,22111,11
2120652,12294,11
2120652,13242,11
2120652,22352,10
2120652,24993,10
2120652,1078,10
2120652,671,10
2120652,18188,10
2120652,25151,9
2120652,10094,9
2120652,18292,9
2120652,28525,9
2120652,698,9
2120652,30766,9
2120932,30574,98450
2120932,11305,9218
2120932,11557,8641
2120932,33114,4230
2120932,8717,4158
2120932,21024,3143
2120932,5207,2416
2120932,23266,1746
2120932,25913,1625
2120932,22743,1605
2120932,32989,1573
2120932,11743,1562
2120932,27199,1483
2120932,1691,1339
2120932,19974,924
2120932,11590,738
2120932,22753,643
2120932,6953,626
2120932,13656,618
2120932,31617,499
2120932,6857,427
2120932,18886,390
2120932,20774,370
2120932,23268,319
2120932,24960,303
2120932,6888,293
2120932,1128,291
2120932,11505,287
2120932,15169,277
2120932,17124,273
2120932,1540,269
2120932,17213,259
2120932,30521,252
2120932,9221,251
2120932,29452,247
2120932,11497,245
2120932,33009,236
2120932,18045,235
2120932,26785,231
2120932,5090,230
2120932,2104,221
2120932,10197,202
2120932,3389,200
2120932,25151,199
2120932,22973,195
2120932,25150,189
2120932,3392,186
2120932,26138,186
2120932,1542,183
2120932,10210,178
2120932,25765,177
2120932,33012,170
2120932,25152,168
2120932,6895,166
2120932,20849,164
2120932,29011,164
2120932,11550,164
2120932,25146,159
2120932,25149,153
2120932,16799,150
2120932,22689,146
2120932,13320,146
2120932,6828,143
2120932,23273,140
2120932,15048,139
2120932,25942,135
2120932,20824,134
2120932,33124,134
2120932,1078,134
2120932,12680,134
2120932,11370,132
2120932,3371,126
2120932,5481,121
2120932,19983,121
2120932,22352,117
2120932,22034,114
2120932,13646,111
2120932,33165,109
2120932,11978,107
2120932,17129,106
2120932,4317,106
2120932,8055,105
2120932,6960,104
2120932,16805,103
2120932,29190,102
2120932,14064,100
2120932,21011,100
2120932,1120,99
2120932,5444,99
2120932,5180,98
2120932,10644,96
2120932,20781,96
2120932,11491,95
2120932,24997,95
2120932,24996,95
2120932,32996,93
2120932,18994,93
2120932,20939,92
2120932,25153,92
2120932,10094,91
2133827,30574,1654
2133827,11305,202
2133827,26138,140
2133827,11743,112
2133827,8717,97
2133827,28610,70
2133827,33114,51
2133827,11557,50
2133827,18919,43
2133827,10197,34
2133827,14487,28
2133827,22753,26
2133827,11590,25
2133827,18045,25
2133827,3389,23
2133827,10210,21
2133827,22743,18
2133827,3392,18
2133827,1642,18
2133827,26837,18
2133827,11570,18
2133827,28525,17
2133827,32989,16
2133827,9221,16
2133827,30521,16
2133827,32586,16
2133827,12452,16
2133827,11290,16
2133827,11396,16
2133827,14467,15
2133827,3371,14
2133827,12568,14
2133827,20849,13
2133827,18640,13
2133827,1416,13
2133827,22034,12
2133827,25150,12
2133827,8055,12
2133827,10093,12
2133827,25149,12
2133827,26771,12
2133827,17213,11
2133827,5481,11
2133827,12503,11
2133827,20774,10
2133827,25148,10
2133827,12451,10
2133827,25152,9
2133827,9886,9
2133827,19524,9
2133827,25146,9
2133827,1415,9
2133827,19455,9
2133827,5207,8
2133827,5090,8
2133827,1659,8
2133827,25169,8
2133827,11302,8
2133827,18886,7
2133827,25151,7
2133827,22352,7
2133827,24997,7
2133827,25822,7
2133827,4461,7
2133827,6122,7
2133827,22896,7
2133827,12556,7
2133827,15169,6
2133827,1128,6
2133827,11505,6
2133827,21989,6
2133827,7852,6
2133827,26126,6
2133827,24996,6
2133827,1078,6
2133827,11148,6
2133827,11152,6
2133827,5510,6
2133827,31505,6
2133827,9477,6
2133827,22009,6
2133827,26897,5
2133827,27535,5
2133827,3379,5
2133827,10094,5
2133827,24993,5
2133827,13098,5
2133827,28609,5
2133827,12553,5
2133827,17960,5
2133827,12869,5
2133827,26194,5
2133827,22816,5
2133827,25195,5
2133827,15409,5
2133827,11736,5
2133827,32898,5
2133827,16798,5
2133827,18109,5
2133827,10578,5
2179832,30574,592
2179832,8717,35
2179832,11743,15
2179832,30521,14
2179832,12948,14
2179832,22034,13
2179832,4949,13
2179832,16077,13
2179832,31656,12
2179832,9886,12
2179832,22689,10
2179832,6131,10
2179832,11557,9
2179832,3392,9
2179832,20849,9
2179832,17213,9
2179832,1659,9
2179832,32586,8
2179832,5481,8
2179832,2277,7
2179832,20774,6
2179832,3389,6
2179832,21989,6
2179832,18367,6
2179832,25145,6
2179832,22743,5
2179832,14064,5
2179832,2313,5
2179832,25438,5
2179832,25148,5
2179832,24989,5
2179832,21825,5
2179832,1128,4
2179832,11497,4
2179832,10644,4
2179832,11491,4
2179832,25147,4
2179832,3379,4
2179832,21689,4
2179832,1416,4
2179832,13962,4
2179832,25144,4
2179832,1599,4
2179832,22753,3
2179832,3371,3
2179832,22352,3
2179832,18640,3
2179832,14764,3
2179832,20288,3
2179832,30672,3
2179832,24995,3
2179832,29316,3
2179832,22344,3
2179832,4959,3
2179832,22333,3
2179832,32099,3
2179832,24992,3
2179832,21815,3
2179832,21374,3
2179832,25146,3
2179832,24990,3
2179832,15686,3
2179832,14083,3
2179832,26412,3
2179832,11092,3
2179832,17528,3
2179832,5207,2
2179832,11505,2
2179832,25151,2
2179832,10197,2
2179832,18326,2
2179832,2335,2
2179832,25149,2
2179832,18284,2
2179832,30551,2
2179832,19733,2
2179832,11978,2
2179832,24338,2
2179832,25106,2
2179832,751,2
2179832,25239,2
2179832,6122,2
2179832,24662,2
2179832,30768,2
2179832,11798,2
2179832,14719,2
2179832,27510,2
2179832,22794,2
2179832,5406,2
2179832,30514,2
2179832,18589,2
2179832,22707,2
2179832,19533,2
2179832,17958,2
2179832,32495,2
2179832,10181,2
2179832,5047,2
2179832,16778,2
2179832,22368,2
2179832,31571,2
2218252,30574,1246
2218252,14487,929
2218252,33114,866
2218252,32989,438
2218252,26138,416
2218252,8717,344
2218252,5207,325
2218252,14467,322
2218252,11557,292
2218252,27199,281
2218252,11743,165
2218252,22743,127
2218252,6750,117
2218252,29452,99
2218252,14527,83
2218252,18045,62
2218252,22753,56
2218252,2629,53
2218252,33012,50
2218252,9886,42
2218252,20774,38
2218252,15169,36
2218252,18764,35
2218252,509,31
2218252,33124,30
2218252,25147,30
2218252,29464,29
2218252,25146,28
2218252,20849,26
2218252,14552,26
2218252,3389,25
2218252,30521,24
2218252,17213,23
2218252,10197,23
2218252,21437,23
2218252,8408,23
2218252,33018,23
2218252,29935,22
2218252,25145,21
2218252,14064,19
2218252,33045,19
2218252,18765,19
2218252,11590,18
2218252,3392,18
2218252,32586,18
2218252,25149,18
2218252,32996,18
2218252,33017,18
2218252,9221,17
2218252,20939,17
2218252,27535,17
2218252,25150,17
2218252,25148,17
2218252,31859,17
2218252,14461,17
2218252,5510,16
2218252,21438,16
2218252,13794,16
2218252,4112,16
2218252,22689,15
2218252,10210,15
2218252,11305,14
2218252,22352,14
2218252,5444,14
2218252,18054,14
2218252,25438,14
2218252,1078,14
2218252,33023,14
2218252,22733,14
2218252,1010,14
2218252,22034,13
2218252,6766,13
2218252,13792,13
2218252,14383,13
2218252,20824,12
2218252,29457,12
2218252,21274,12
2218252,33153,11
2218252,23037,11
2218252,10094,11
2218252,14370,11
2218252,5332,11
2218252,25144,11
2218252,7924,11
2218252,33049,11
2218252,13008,11
2218252,1128,10
2218252,11505,10
2218252,5090,10
2218252,25151,10
2218252,20781,10
2218252,18640,10
2218252,1642,10
2218252,29316,10
2218252,25822,10
2218252,5180,10
2218252,11988,10
2218252,6729,10
2218252,26194,10
2218252,14485,10
2248573,11305,8937
2248573,30574,3926
2248573,11557,2568
2248573,33114,2244
2248573,9882,1263
2248573,11743,1138
2248573,22743,1082
2248573,5207,1040
2248573,32989,778
2248573,27199,679
2248573,18886,547
2248573,1691,519
2248573,9221,407
2248573,14361,366
2248573,22753,353
2248573,8717,299
2248573,7256,282
2248573,10731,254
2248573,20774,249
2248573,10774,244
2248573,11590,240
2248573,26785,237
2248573,15586,185
2248573,29452,183
2248573,15585,175
2248573,33009,169
2248573,15169,160
2248573,11370,160
2248573,18045,148
2248573,9848,140
2248573,20849,127
2248573,5090,126
2248573,3389,116
2248573,3392,116
2248573,30521,111
2248573,29868,110
2248573,24960,104
2248573,1540,102
2248573,27535,95
2248573,17213,95
2248573,10491,95
2248573,22689,94
2248573,33124,92
2248573,6828,91
2248573,6953,84
2248573,26897,84
2248573,11505,83
2248573,33012,83
2248573,26138,83
2248573,6857,80
2248573,26771,78
2248573,3371,76
2248573,6888,75
2248573,2104,74
2248573,22034,72
2248573,10210,72
2248573,11497,71
2248573,14064,71
2248573,10729,66
2248573,26842,65
2248573,10197,64
2248573,11340,63
2248573,11376,60
2248573,33121,60
2248573,22973,54
2248573,3379,53
2248573,20125,53
2248573,1128,52
2248573,5444,51
2248573,17124,50
2248573,32586,49
2248573,1416,48
2248573,33165,47
2248573,26837,47
2248573,10644,46
2248573,1542,46
2248573,22928,46
2248573,29011,45
2248573,32130,45
2248573,15587,45
2248573,22352,44
2248573,20781,43
2248573,25148,42
2248573,19666,42
2248573,11773,42
2248573,16799,41
2248573,1642,41
2248573,3377,41
2248573,5481,41
2248573,11372,41
2248573,10041,41
2248573,20824,39
2248573,11290,39
2248573,25765,38
2248573,21989,38
2248573,5180,38
2248573,11978,38
2248573,33113,38
2248573,13962,38
2248573,11310,38
2282133,30574,59882
2282133,11557,5015
2282133,33114,3964
2282133,31745,3629
2282133,11305,2665
2282133,22973,2274
2282133,32989,1910
2282133,8717,1685
2282133,5207,1615
2282133,26138,1592
2282133,31723,1340
2282133,27199,1042
2282133,31724,957
2282133,31617,857
2282133,22743,785
2282133,25908,712
2282133,22983,646
2282133,29011,632
2282133,11590,503
2282133,11743,455
2282133,18886,400
2282133,22753,346
2282133,25150,289
2282133,20774,261
2282133,15169,234
2282133,29452,221
2282133,17213,212
2282133,10197,201
2282133,31756,196
2282133,24960,187
2282133,1128,185
2282133,33009,179
2282133,25149,174
2282133,10210,172
2282133,11505,170
2282133,33035,167
2282133,30521,165
2282133,18045,157
2282133,31727,152
2282133,1078,149
2282133,11550,137
2282133,4834,134
2282133,11497,133
2282133,25151,128
2282133,18668,128
2282133,24996,121
2282133,25147,120
2282133,25148,120
2282133,31726,120
2282133,9221,118
2282133,25146,118
2282133,33012,112
2282133,1540,110
2282133,2104,105
2282133,18640,96
2282133,1691,95
2282133,32996,95
2282133,17080,95
2282133,22689,92
2282133,14370,92
2282133,24995,88
2282133,11366,88
2282133,23796,87
2282133,10093,86
2282133,20849,85
2282133,25152,85
2282133,20824,85
2282133,22977,85
2282133,33124,84
2282133,11574,84
2282133,4944,83
2282133,5090,82
2282133,11988,82
2282133,751,82
2282133,10094,81
2282133,25765,79
2282133,3389,79
2282133,22352,77
2282133,14064,77
2282133,8055,76
2282133,23037,74
2282133,3392,73
2282133,20939,73
2282133,5180,72
