Locality_Bridgeport,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Residential_Detached House,Residential_Duplex,Residential_Fourplex,Residential_Triplex,Face_East,Face_North,Face_South,Face_West,Year,Estimated Value,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Sale Price
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.016999073120009787,0.0,0.2857142857142857,0.04930588798468166,0.8157870514335475,484000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.010185093699568555,0.19999999999999996,0.14285714285714285,0.27237912876974624,0.8157870514335475,106900.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.04978458592628049,0.8157870514335475,336000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.014273128478740573,0.0,0.2857142857142857,0.020105313547151726,0.8157870514335475,738500.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.06136169021506439,0.0,0.0,0.008616562948779327,0.8157870514335475,1650000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.028278661528834438,0.0,0.2857142857142857,0.007180469123982736,0.8157870514335475,945000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.015754019224526093,0.0,0.2857142857142857,0.014360938247965527,0.8157870514335475,298000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.007789085399993414,0.0,0.2857142857142857,0.016275730014360945,0.8157870514335475,200000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.0028300422036218894,0.0,0.0,0.09286740067017707,0.8157870514335475,39000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.04682096630767711,0.0,0.14285714285714285,0.015797032072762063,0.8157870514335475,1200000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.009312320916905445,0.0,0.0,0.089995213020584,0.8157870514335475,227500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.025734446530316504,0.0,0.14285714285714285,0.07563427477261842,0.8157870514335475,742500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.045487106017191976,0.0,0.14285714285714285,0.10215574479288392,0.8157870514335475,980000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.024095939136448967,0.0,0.2857142857142857,0.01771182383915748,0.8157870514335475,725000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.03028650942641655,0.0,0.14285714285714285,0.07754906653901383,0.8157870514335475,656250.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.025686220540977977,0.0,0.2857142857142857,0.04882719004308278,0.8157870514335475,1175000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.028882662639208436,0.0,0.0,0.07467687888942076,0.8157870514335475,799000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.03319830056318546,0.0,0.2857142857142857,0.01292484442316899,0.8157870514335475,585000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.020769522115732967,0.0,0.14285714285714285,0.07515557683101959,0.8157870514335475,510000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.001922570233507888,0.0,0.2857142857142857,0.021541407371948262,0.8157870514335475,21000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.09996953528966177,0.0,0.0,0.07994255624700808,0.8157870514335475,3290000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.07228338918142652,0.8157870514335475,178000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.005488940957274126,0.0,0.14285714285714285,0.034944949736716135,0.8157870514335475,40000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.0054712973026380795,0.0,0.0,0.07563427477261842,0.8157870514335475,135000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.006725761147261,0.0,0.2857142857142857,0.025849688846337926,0.8157870514335475,235000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.003908069501884342,0.0,0.0,0.014839636189564354,0.8157870514335475,80000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.12880397193953166,0.0,0.2857142857142857,0.07946385830540925,0.8157870514335475,1700000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.018735796858017982,0.0,0.0,0.10215574479288392,0.8157870514335475,505000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.00692278195736352,0.0,0.14285714285714285,0.0038295835327907812,0.8157870514335475,185000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.044369674556909024,0.0,0.0,0.05696505505026328,0.8157870514335475,1200000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.0162868575945347,0.0,0.0,0.05169937769267591,0.8157870514335475,425000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.4199189803379113,0.0,0.0,0.0564863571086644,0.8157870514335475,12875000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.01039505318973751,0.0,0.0,0.07276208712302534,0.8157870514335475,220000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.022453314889833022,0.0,0.14285714285714285,0.08233604595500232,0.8157870514335475,453000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.027838158284754472,0.0,0.2857142857142857,0.03015797032072759,0.8157870514335475,860000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.035347297697855946,0.0,0.2857142857142857,0.10215574479288392,0.8157870514335475,971000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.034235747455785004,0.0,0.0,0.005265677357587373,0.8157870514335475,410375.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.024844030093017347,0.0,0.0,0.08425083772139774,0.8157870514335475,670000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.0785064624222116,0.8157870514335475,406000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.01136251358561407,0.0,0.14285714285714285,0.04356151268549546,0.8157870514335475,297500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.015244705727365544,0.0,0.0,0.0057443752991862,0.8157870514335475,410000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.0039415924456928314,0.0,0.0,0.10215574479288392,0.8157870514335475,15500.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.636363636363626,0.003865136608936629,0.6000000000000001,0.7142857142857142,0.6132120631881283,0.8157870514335475,52000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.03829583532790809,0.8157870514335475,42000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.02272149844030093,0.0,0.2857142857142857,0.03159406414552418,0.8157870514335475,665000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.01734018377630669,0.0,0.0,0.03446625179511725,0.8157870514335475,5000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.03431396765800481,0.0,0.14285714285714285,0.012446146481570108,0.8157870514335475,975000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.04846770740704147,0.0,0.2857142857142857,0.04356151268549546,0.8157870514335475,1076000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.015562291510814385,0.0,0.14285714285714285,0.10215574479288392,0.8157870514335475,549000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.01290809773173176,0.0,0.0,0.02249880325514597,0.8157870514335475,85000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.00934113888614432,0.0,0.2857142857142857,0.08951651507898517,0.8157870514335475,290000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.0,0.10215574479288392,0.8157870514335475,54000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.2857142857142857,0.04308281474389658,0.8157870514335475,185000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.07549896255310741,0.0,0.14285714285714285,0.022020105313547145,0.8157870514335475,2300000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.014314297006224682,0.0,0.0,0.05409286740067015,0.8157870514335475,445000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.005693019229231066,0.0,0.2857142857142857,0.002393489707994245,0.8157870514335475,100000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.011811250535190857,0.0,0.0,0.05600765916706557,0.8157870514335475,360000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.3691376016862629,0.0,0.2857142857142857,0.10215574479288392,0.8157870514335475,13050000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.05767299015248823,0.0,0.14285714285714285,0.001436093824796536,0.8157870514335475,1033500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.023663669597865825,0.0,0.2857142857142857,0.06414552417424602,0.8157870514335475,435000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.03960412343971281,0.0,0.2857142857142857,0.03638104356151267,0.8157870514335475,1250500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.03301715904225538,0.0,0.14285714285714285,0.012446146481570108,0.8157870514335475,1100000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.636363636363626,0.005054318931406176,0.6000000000000001,0.5714285714285714,0.5332695069411202,0.8157870514335475,55000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.02800694924743932,0.0,0.0,0.024892292963140217,0.8157870514335475,650000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.08664432742939199,0.8157870514335475,1330000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.008844175947229006,0.0,0.0,0.026807084729535635,0.8157870514335475,232000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.033856997002931204,0.0,0.14285714285714285,0.044997606510292,0.8157870514335475,845000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.006012369378143511,0.0,0.2857142857142857,0.05265677357587362,0.8157870514335475,139900.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.022107499258966507,0.0,0.14285714285714285,0.07324078506462417,0.8157870514335475,624500.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.006030601154600759,0.0,0.2857142857142857,0.07132599329822875,0.8157870514335475,144900.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.03705167473569806,0.0,0.14285714285714285,0.09382479655337483,0.8157870514335475,790000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.017280783472365332,0.0,0.2857142857142857,0.022020105313547145,0.8157870514335475,495000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.01430606330072786,0.0,0.2857142857142857,0.08664432742939199,0.8157870514335475,379900.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.02341312970203396,0.0,0.0,0.0785064624222116,0.8157870514335475,680000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.009040608635510325,0.0,0.14285714285714285,0.10215574479288392,0.8157870514335475,245000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.010573842223382783,0.19999999999999996,0.14285714285714285,0.20009573958831972,0.8157870514335475,132000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.05505026328386786,0.8157870514335475,187450.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.02273326087672496,0.0,0.14285714285714285,0.05505026328386786,0.8157870514335475,739000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.636363636363626,0.021639354289290067,0.6000000000000001,0.42857142857142855,0.4796553374820488,0.8157870514335475,560000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.636363636363626,0.004515011221364349,0.6000000000000001,0.42857142857142855,0.5385351842987075,0.8157870514335475,125000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.636363636363626,0.013547974273199054,0.6000000000000001,0.5714285714285714,0.5926280516993777,0.8157870514335475,63000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.005625385219792887,0.19999999999999996,0.14285714285714285,0.21397797989468648,0.8157870514335475,162000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.07332938115469487,0.0,0.0,0.04021062709430345,0.8157870514335475,1625000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.636363636363626,0.0018361163257912593,0.6000000000000001,0.5714285714285714,0.6146481570129249,0.8157870514335475,105600.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.010233319688907082,0.19999999999999996,0.42857142857142855,0.2685495452369555,0.8157870514335475,198000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.008433666916030319,0.0,0.0,0.06318812829104836,0.8157870514335475,105000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.008477187930799235,0.0,0.0,0.061273336524652944,0.8157870514335475,219000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.013547974273199054,0.0,0.14285714285714285,0.06414552417424602,0.8157870514335475,185000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.01358443782611355,0.0,0.0,0.10215574479288392,0.8157870514335475,100000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.018052399301781773,0.0,0.0,0.0019147917663954184,0.8157870514335475,364000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.025779143788727824,0.0,0.14285714285714285,0.0646242221158449,0.8157870514335475,350000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.016960845201631686,0.0,0.0,0.10215574479288392,0.8157870514335475,506000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.013350953463096532,0.0,0.14285714285714285,0.02920057443752988,0.8157870514335475,322000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.006776339623884333,0.0,0.0,0.08281474389660126,0.8157870514335475,185000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.019722077152172994,0.0,0.2857142857142857,0.01292484442316899,0.8157870514335475,515000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.009941023143769908,0.0,0.14285714285714285,0.05409286740067015,0.8157870514335475,172000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.636363636363626,0.09152175344992261,0.0,0.14285714285714285,0.019147917663954017,0.8157870514335475,2325000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.013547974273199054,0.19999999999999996,0.42857142857142855,0.25753949258018194,0.8157870514335475,49000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.08803007419744896,0.0,0.14285714285714285,0.0,0.8157870514335475,925000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.020318432678871373,0.0,0.2857142857142857,0.058401148875059816,0.8157870514335475,590000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.636363636363626,0.011185488917432401,0.0,0.14285714285714285,0.06749640976543797,0.8157870514335475,322000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.006061183489303241,0.0,0.14285714285714285,0.07802776448061277,0.8157870514335475,50000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.012091196522082799,0.0,0.14285714285714285,0.05600765916706557,0.8157870514335475,331000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.03256371711810898,0.0,0.0,0.06606031594064143,0.8157870514335475,770000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.0028035767216678196,0.19999999999999996,0.2857142857142857,0.10215574479288392,0.8157870514335475,60000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.636363636363626,0.006645776579577587,0.0,0.14285714285714285,0.054571565342269035,0.8157870514335475,128700.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.636363636363626,0.020633665975035406,0.0,0.0,0.09382479655337483,0.8157870514335475,510000.0
