Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2015-09-09,2015,Bridgeport,180560.0,95000.0,Two Family,Duplex,4,2,1294.0,1.340225,South
2015-09-10,2015,Norwalk,301770.0,495000.0,Single Family,Detached House,3,1,950.0,1.340225,East
2015-09-11,2015,Fairfield,235690.0,190000.0,Single Family,Detached House,3,2,929.0,1.340225,West
2015-09-12,2015,Bridgeport,123640.0,105000.0,Two Family,Duplex,4,2,1365.0,1.340225,North
2015-09-12,2015,,152240.0,120000.0,Single Family,Detached House,3,2,965.0,1.340225,West
2015-09-12,2015,Bridgeport,178600.0,96000.0,?,Triplex,6,6,2101.0,1.340225,North
2015-09-13,2015,Greenwich,367570.0,530000.0,?,Detached House,3,1,944.0,1.340225,South
2015-09-13,2015,Fairfield,1325520.0,16000000.0,Single Family,Detached House,3,3,,1.340225,East
2015-09-16,2015,Fairfield,,135000.0,Single Family,Detached House,3,1,927.0,1.340225,South
2015-09-16,2015,Bridgeport,,100000.0,Single Family,Detached House,3,3,1091.0,1.340225,West
2015-09-16,2015,,188300.0,351000.0,Three Family,Triplex,6,5,1892.0,1.340225,South
2015-09-16,2015,Fairfield,,270000.0,Two Family,Duplex,4,3,,1.340225,North
2015-09-17,2015,West Hartford,257670.0,370000.0,?,Detached House,3,2,1084.0,1.340225,South
2015-09-17,2015,West Hartford,204610.0,297500.0,Single Family,Detached House,3,3,934.0,1.340225,West
2015-09-17,2015,West Hartford,,290000.0,Single Family,Detached House,3,1,1072.0,1.340225,South
2015-09-18,2015,Greenwich,946120.0,1750000.0,Single Family,Detached House,3,2,1030.0,1.340225,South
2015-09-19,2015,,215390.0,280000.0,?,Detached House,3,1,921.0,1.340225,North
2015-09-19,2015,West Hartford,144130.0,227585.0,Single Family,Detached House,3,2,1078.0,1.340225,East
2015-09-19,2015,Greenwich,,11900000.0,Single Family,Detached House,3,3,,1.340225,South
2015-09-19,2015,Norwalk,,245000.0,?,Detached House,3,1,1022.0,1.340225,South
2015-09-19,2015,Norwalk,,430000.0,?,Detached House,3,1,908.0,1.340225,East
2015-09-23,2015,Bridgeport,143820.0,201000.0,Single Family,Detached House,3,3,908.0,1.340225,North
2015-09-24,2015,West Hartford,123410.0,170000.0,?,Detached House,3,3,1002.0,1.340225,South
2015-09-24,2015,Norwalk,295750.0,344000.0,Single Family,Detached House,3,3,913.0,1.340225,West
2015-09-25,2015,Norwalk,385140.0,590000.0,Single Family,Detached House,3,1,1024.0,1.340225,South
2015-09-26,2015,Bridgeport,105740.0,109900.0,?,Detached House,3,2,1081.0,1.340225,South
2015-09-27,2015,,,590000.0,Single Family,Detached House,3,1,966.0,1.340225,East
2015-09-30,2015,West Hartford,165830.0,289000.0,Single Family,Detached House,3,3,998.0,1.340225,South
2015-09-30,2015,Bridgeport,,71000.0,?,Detached House,3,3,962.0,1.340225,South
2015-09-30,2015,Greenwich,,975000.0,Single Family,Detached House,3,1,1042.0,1.340225,North
2015-09-30,2015,Fairfield,251720.0,280000.0,Single Family,Detached House,3,3,953.0,1.340225,West
2015-10-01,2015,Waterbury,120130.0,195000.0,Single Family,Detached House,3,2,,1.340225,South
2015-10-01,2015,Waterbury,74510.0,115000.0,Single Family,Detached House,3,2,934.0,1.340225,West
2015-10-01,2015,,637280.0,825000.0,Single Family,Detached House,3,3,,1.340225,West
2015-10-01,2015,Stamford,,300000.0,Single Family,Detached House,3,1,1035.0,1.340225,South
2015-10-01,2015,Bridgeport,171640.0,115000.0,Two Family,Duplex,4,2,,1.340225,West
2015-10-01,2015,Bridgeport,,191000.0,Three Family,Triplex,6,6,1879.0,1.340225,South
2015-10-01,2015,Stamford,299440.0,400000.0,Single Family,Detached House,3,2,959.0,1.340225,South
2015-10-01,2015,Greenwich,1018570.0,1155000.0,Single Family,Detached House,3,1,968.0,1.340225,South
2015-10-01,2015,,266180.0,155000.0,Single Family,Detached House,3,3,954.0,1.340225,West
2015-10-01,2015,Fairfield,336840.0,420000.0,Single Family,Detached House,3,2,931.0,1.340225,East
2015-10-01,2015,West Hartford,241710.0,316000.0,Single Family,Detached House,3,1,1050.0,1.340225,South
2015-10-02,2015,Waterbury,95690.0,50100.0,Three Family,Triplex,6,4,2014.0,1.340225,West
2015-10-02,2015,Greenwich,,3500000.0,Single Family,Detached House,3,3,1027.0,1.340225,South
2015-10-02,2015,Fairfield,,380000.0,Single Family,Detached House,3,1,984.0,1.340225,West
2015-10-02,2015,Greenwich,1855280.0,3300000.0,Single Family,Detached House,3,3,952.0,1.340225,North
2015-10-03,2015,Bridgeport,161350.0,144000.0,?,Duplex,4,3,1295.0,1.340225,East
2015-10-03,2015,Waterbury,,47000.0,Single Family,Detached House,3,3,1077.0,1.340225,South
2015-10-03,2015,Fairfield,992880.0,2825000.0,Single Family,Detached House,3,1,919.0,1.340225,South
2015-10-03,2015,Stamford,355390.0,601000.0,?,Detached House,3,3,1082.0,1.340225,North
2015-10-03,2015,Bridgeport,108440.0,38344.0,Single Family,Detached House,3,3,950.0,1.340225,South
2015-10-03,2015,,,2075000.0,?,Detached House,3,2,925.0,1.340225,West
2015-10-04,2015,,277730.0,370000.0,Two Family,Duplex,4,2,1468.0,1.340225,West
2015-10-04,2015,Greenwich,7114380.0,14000000.0,?,Detached House,3,2,1098.0,1.340225,East
2015-10-04,2015,Fairfield,703500.0,1189000.0,Single Family,Detached House,3,2,,1.340225,West
2015-10-07,2015,West Hartford,,355000.0,Single Family,Detached House,3,1,,1.340225,South
2015-10-08,2015,Bridgeport,128290.0,81000.0,Single Family,Detached House,3,2,913.0,1.340225,South
2015-10-08,2015,Bridgeport,192030.0,121000.0,Two Family,Duplex,4,4,1450.0,1.340225,South
2015-10-08,2015,,158450.0,239000.0,Single Family,Detached House,3,1,1051.0,1.340225,West
2015-10-08,2015,Fairfield,4279380.0,5313600.0,?,Detached House,3,2,1070.0,1.340225,North
2015-10-08,2015,Stamford,273080.0,455000.0,Single Family,Detached House,3,2,1069.0,1.340225,East
2015-10-09,2015,Fairfield,624540.0,975000.0,Single Family,Detached House,3,2,916.0,1.340225,North
2015-10-09,2015,Fairfield,220010.0,390000.0,?,Detached House,3,1,1067.0,1.340225,South
2015-10-09,2015,Bridgeport,151130.0,178000.0,Single Family,Detached House,3,2,927.0,1.340225,South
2015-10-10,2015,Waterbury,92890.0,129900.0,Single Family,Detached House,3,2,988.0,1.340225,South
2015-10-10,2015,,167860.0,275000.0,Single Family,Detached House,3,1,1097.0,1.340225,East
2015-10-10,2015,Fairfield,521290.0,750000.0,?,Detached House,3,1,1024.0,1.340225,West
2015-10-10,2015,West Hartford,141120.0,192000.0,Single Family,Detached House,3,3,1094.0,1.340225,South
2015-10-10,2015,Stamford,227440.0,170506.0,Single Family,Detached House,3,2,931.0,1.340225,South
2015-10-11,2015,Greenwich,,1450000.0,Single Family,Detached House,3,2,,1.340225,West
2015-10-11,2015,Greenwich,511000.0,836000.0,Single Family,Detached House,3,2,941.0,1.340225,North
2015-10-11,2015,Waterbury,59880.0,32500.0,?,Triplex,6,4,1876.0,1.340225,North
2015-10-11,2015,Stamford,693940.0,897213.0,Single Family,Detached House,3,3,1042.0,1.340225,South
2015-10-15,2015,Fairfield,309120.0,400000.0,?,Detached House,3,3,930.0,1.340225,East
2015-10-15,2015,Bridgeport,250840.0,358400.0,Single Family,Detached House,3,1,917.0,1.340225,West
2015-10-16,2015,Greenwich,4680970.0,7005000.0,Single Family,Detached House,3,3,1035.0,1.340225,West
2015-10-16,2015,West Hartford,104930.0,250000.0,Single Family,Detached House,3,3,1055.0,1.340225,West
2015-10-16,2015,Stamford,454180.0,749500.0,Single Family,Detached House,3,1,1049.0,1.340225,East
2015-10-16,2015,West Hartford,188720.0,205000.0,?,Detached House,3,1,1076.0,1.340225,East
2015-10-17,2015,Greenwich,1692460.0,2085000.0,Single Family,Detached House,3,2,997.0,1.340225,South
2015-10-17,2015,West Hartford,165970.0,232000.0,Single Family,Detached House,3,2,981.0,1.340225,West
2015-10-17,2015,Bridgeport,153170.0,91000.0,Single Family,Detached House,3,1,1031.0,1.340225,South
2015-10-17,2015,Greenwich,1190000.0,2220000.0,Single Family,Detached House,3,1,1081.0,1.340225,West
2015-10-21,2015,Greenwich,555380.0,350000.0,Three Family,Triplex,6,5,1870.0,1.340225,North
2015-10-21,2015,Bridgeport,,67500.0,Single Family,Detached House,3,1,930.0,1.340225,West
2015-10-21,2015,Bridgeport,,160000.0,Two Family,Duplex,4,2,1411.0,1.340225,South
2015-10-21,2015,Bridgeport,155050.0,74000.0,Single Family,Detached House,3,3,,1.340225,West
2015-10-22,2015,Bridgeport,192480.0,136000.0,Three Family,Triplex,6,6,2091.0,1.340225,West
2015-10-22,2015,Waterbury,76280.0,77000.0,Single Family,Detached House,3,3,1094.0,1.340225,South
2015-10-22,2015,Waterbury,68680.0,75000.0,Single Family,Detached House,3,3,1009.0,1.340225,South
2015-10-22,2015,Bridgeport,134730.0,173500.0,Single Family,Detached House,3,1,955.0,1.340225,East
2015-10-22,2015,,565530.0,1050000.0,Single Family,Detached House,3,1,1023.0,1.340225,West
2015-10-22,2015,Stamford,293070.0,355000.0,?,Detached House,3,1,,1.340225,West
2015-10-23,2015,Waterbury,74040.0,94000.0,Single Family,Detached House,3,2,963.0,1.340225,East
2015-10-24,2015,Stamford,358590.0,449000.0,Single Family,Detached House,3,2,,1.340225,South
2015-10-25,2015,Waterbury,,48000.0,?,Triplex,6,6,2030.0,1.340225,West
2015-10-25,2015,Waterbury,92520.0,143600.0,Single Family,Detached House,3,3,959.0,1.340225,West
2015-10-28,2015,Bridgeport,122760.0,112000.0,Single Family,Detached House,3,2,,1.340225,North
2015-10-28,2015,Bridgeport,176330.0,115000.0,Two Family,Duplex,4,4,1305.0,1.340225,South
2015-10-28,2015,Bridgeport,128940.0,120000.0,Single Family,Detached House,3,1,965.0,1.340225,West
2015-10-28,2015,Waterbury,99010.0,71500.0,Single Family,Detached House,3,3,1097.0,1.340225,North
2015-10-29,2015,,,50000.0,Single Family,Detached House,3,1,939.0,1.340225,South
2015-10-30,2015,Waterbury,54700.0,38000.0,Single Family,Detached House,3,2,1012.0,1.340225,North
2015-10-31,2015,Bridgeport,148640.0,40000.0,Two Family,Duplex,4,3,1422.0,1.340225,West
2015-10-31,2015,Bridgeport,146840.0,135100.0,?,Detached House,3,2,976.0,1.340225,West
2015-10-31,2015,Bridgeport,144150.0,150000.0,Single Family,Detached House,3,3,935.0,1.340225,North
2015-10-31,2015,Bridgeport,144570.0,104600.0,Single Family,Detached House,3,2,1058.0,1.340225,South
2015-11-01,2015,Stamford,,360000.0,Three Family,Triplex,6,4,2149.0,1.340225,South
2015-11-01,2015,Stamford,281490.0,572000.0,Single Family,Detached House,3,2,1035.0,1.340225,South
2015-11-01,2015,Waterbury,67525.0,86450.0,Single Family,Detached House,3,1,990.0,1.340225,South
2015-11-04,2015,,253190.0,399000.0,Single Family,Detached House,3,1,1012.0,1.340225,West
2015-11-04,2015,Bridgeport,140380.0,190000.0,Single Family,Detached House,3,3,1100.0,1.340225,West
2015-11-04,2015,,163370.0,125000.0,Single Family,Detached House,3,1,978.0,1.340225,South
2015-11-06,2015,,318190.0,625000.0,Single Family,Detached House,3,2,959.0,1.340225,East
2015-11-06,2015,Waterbury,88100.0,115000.0,?,Detached House,3,2,,1.340225,West
2015-11-06,2015,Fairfield,353990.0,525000.0,Single Family,Detached House,3,3,1077.0,1.340225,West
2015-11-07,2015,,448000.0,900000.0,Single Family,Detached House,3,1,1039.0,1.340225,West
2015-11-07,2015,Stamford,,451000.0,Two Family,Duplex,4,2,1469.0,1.340225,East
2015-11-08,2015,Greenwich,617750.0,970000.0,?,Detached House,3,3,,1.340225,East
2015-11-08,2015,Greenwich,983920.0,1400000.0,Single Family,Detached House,3,2,985.0,1.340225,East
2015-11-08,2015,,796040.0,1208000.0,?,Detached House,3,3,1066.0,1.340225,East
2015-11-12,2015,Greenwich,1035020.0,2110000.0,Single Family,Detached House,3,2,1017.0,1.340225,East
2015-11-12,2015,Bridgeport,141830.0,110100.0,Single Family,Detached House,3,2,1098.0,1.340225,North
2015-11-12,2015,Waterbury,74940.0,109900.0,Single Family,Detached House,3,2,901.0,1.340225,South
2015-11-12,2015,,,64750.0,Single Family,Detached House,3,2,986.0,1.340225,East
2015-11-12,2015,Fairfield,205590.0,342000.0,Single Family,Detached House,3,2,976.0,1.340225,West
2015-11-12,2015,Greenwich,,400000.0,Two Family,Duplex,4,4,1288.0,1.340225,North
2015-11-12,2015,West Hartford,190610.0,274900.0,Two Family,Duplex,4,2,1368.0,1.340225,East
2015-11-13,2015,Bridgeport,163290.0,130000.0,Single Family,Detached House,3,1,,1.340225,East
2015-11-13,2015,Bridgeport,142410.0,129000.0,Single Family,Detached House,3,1,923.0,1.340225,North
2015-11-13,2015,Bridgeport,,240000.0,?,Triplex,6,5,,1.340225,West
2015-11-13,2015,West Hartford,213640.0,340000.0,Single Family,Detached House,3,1,1009.0,1.340225,East
2015-11-14,2015,Bridgeport,179310.0,126500.0,?,Detached House,3,3,980.0,1.340225,North
2015-11-14,2015,West Hartford,250600.0,407000.0,?,Detached House,3,3,,1.340225,East
2015-11-14,2015,Bridgeport,181580.0,229000.0,Single Family,Detached House,3,2,907.0,1.340225,South
2015-11-14,2015,,145960.0,225500.0,Single Family,Detached House,3,2,1030.0,1.340225,East
2015-11-14,2015,Fairfield,365750.0,675000.0,Single Family,Detached House,3,3,936.0,1.340225,South
2015-11-15,2015,Stamford,624480.0,1000000.0,?,Detached House,3,1,1045.0,1.340225,West
2015-11-15,2015,,93610.0,35500.0,Single Family,Detached House,3,2,,1.340225,North
2015-11-18,2015,West Hartford,197540.0,261500.0,?,Detached House,3,3,1020.0,1.340225,South
2015-11-18,2015,Bridgeport,113030.0,50000.0,Single Family,Detached House,3,1,1018.0,1.340225,East
2015-11-18,2015,Fairfield,349230.0,540000.0,?,Detached House,3,1,952.0,1.340225,South
2015-11-18,2015,Bridgeport,,185000.0,?,Detached House,3,3,1038.0,1.340225,North
2015-11-18,2015,Stamford,317650.0,585000.0,Single Family,Detached House,3,3,,1.340225,North
2015-11-18,2015,Bridgeport,171290.0,178000.0,Single Family,Detached House,3,3,1001.0,1.340225,South
2015-11-18,2015,West Hartford,215600.0,375000.0,Single Family,Detached House,3,3,923.0,1.340225,South
2015-11-18,2015,West Hartford,130970.0,107000.0,Single Family,Detached House,3,2,1022.0,1.340225,East
2015-11-18,2015,Fairfield,,390000.0,Single Family,Detached House,3,3,989.0,1.340225,South
2015-11-19,2015,Bridgeport,121970.0,140000.0,Single Family,Detached House,3,2,1087.0,1.340225,South
2015-11-19,2015,Greenwich,550620.0,850000.0,Single Family,Detached House,3,2,1037.0,1.340225,East
2015-11-19,2015,,181700.0,179000.0,Single Family,Detached House,3,2,1071.0,1.340225,East
2015-11-19,2015,Fairfield,261940.0,315000.0,?,Detached House,3,3,992.0,1.340225,North
2015-11-20,2015,Greenwich,561980.0,975000.0,Single Family,Detached House,3,1,904.0,1.340225,South
2015-11-20,2015,Stamford,1672900.0,2500000.0,Single Family,Detached House,3,2,1021.0,1.340225,South
2015-11-20,2015,Greenwich,1818670.0,3175000.0,Single Family,Detached House,3,2,966.0,1.340225,North
2015-11-20,2015,West Hartford,,145000.0,Single Family,Detached House,3,2,967.0,1.340225,East
2015-11-20,2015,Waterbury,120920.0,105000.0,Single Family,Detached House,3,1,1083.0,1.340225,West
2015-11-21,2015,Bridgeport,,113000.0,?,Triplex,6,4,,1.340225,East
2015-11-21,2015,Bridgeport,138410.0,149900.0,?,Detached House,3,3,1079.0,1.340225,West
2015-11-21,2015,Waterbury,,76000.0,Single Family,Detached House,3,1,911.0,1.340225,South
2015-11-22,2015,Stamford,283030.0,300000.0,Single Family,Detached House,3,1,940.0,1.340225,East
2015-11-25,2015,Bridgeport,3931360.0,25000.0,?,Detached House,3,2,957.0,1.340225,West
2015-11-25,2015,Bridgeport,140490.0,147500.0,Two Family,Duplex,4,2,1275.0,1.340225,West
2015-11-25,2015,Bridgeport,,78000.0,Single Family,Detached House,3,1,,1.340225,West
2015-11-25,2015,Fairfield,392070.0,650000.0,Single Family,Detached House,3,1,976.0,1.340225,East
2015-11-25,2015,Stamford,285690.0,310000.0,Two Family,Duplex,4,4,1328.0,1.340225,North
2015-11-25,2015,,983570.0,30000.0,Single Family,Detached House,3,1,1028.0,1.340225,South
2015-11-25,2015,Fairfield,474180.0,700000.0,Single Family,Detached House,3,1,994.0,1.340225,South
2015-11-26,2015,Waterbury,,95000.0,Single Family,Detached House,3,3,1021.0,1.340225,West
2015-11-26,2015,,363500.0,490000.0,?,Detached House,3,2,1054.0,1.340225,East
2015-11-26,2015,West Hartford,,252000.0,Single Family,Detached House,3,3,913.0,1.340225,East
2015-11-26,2015,Stamford,265040.0,595000.0,Single Family,Detached House,3,3,1071.0,1.340225,North
2015-11-26,2015,Greenwich,,316500.0,Single Family,Detached House,3,3,1100.0,1.340225,East
2015-11-27,2015,West Hartford,162190.0,225000.0,?,Detached House,3,2,1006.0,1.340225,South
2015-11-27,2015,Greenwich,348390.0,205000.0,Single Family,Detached House,3,3,987.0,1.340225,East
2015-11-27,2015,West Hartford,,414900.0,Single Family,Detached House,3,1,947.0,1.340225,East
2015-11-29,2015,Waterbury,28780.0,30000.0,Three Family,Triplex,6,4,2004.0,1.340225,East
2015-12-03,2015,Greenwich,,795000.0,Single Family,Detached House,3,2,926.0,1.340225,North
2015-12-03,2015,Stamford,739370.0,1370000.0,Single Family,Detached House,3,3,1089.0,1.340225,West
2015-12-03,2015,Fairfield,207620.0,230000.0,Single Family,Detached House,3,2,1053.0,1.340225,East
2015-12-03,2015,Greenwich,649110.0,917500.0,?,Detached House,3,1,998.0,1.340225,North
2015-12-03,2015,Fairfield,,500000.0,?,Detached House,3,2,1045.0,1.340225,West
2015-12-03,2015,,123510.0,120000.0,Single Family,Detached House,3,2,1052.0,1.340225,East
2015-12-04,2015,Greenwich,440300.0,665000.0,Single Family,Detached House,3,1,953.0,1.340225,West
2015-12-04,2015,Greenwich,5654390.0,8450000.0,Single Family,Detached House,3,2,978.0,1.340225,North
2015-12-04,2015,Stamford,,460000.0,Single Family,Detached House,3,2,969.0,1.340225,South
2015-12-05,2015,Fairfield,,311750.0,Two Family,Duplex,4,3,,1.340225,North
2015-12-05,2015,,350980.0,494000.0,?,Detached House,3,2,1077.0,1.340225,East
2015-12-05,2015,Fairfield,239750.0,320000.0,Single Family,Detached House,3,2,1043.0,1.340225,South
2015-12-05,2015,West Hartford,145880.0,145000.0,Single Family,Detached House,3,3,,1.340225,South
2015-12-05,2015,Fairfield,,520000.0,Single Family,Detached House,3,3,1040.0,1.340225,North
2015-12-06,2015,Waterbury,,31667.0,Four Family,Fourplex,8,7,2492.0,1.340225,North
2015-12-06,2015,Greenwich,1201130.0,2235000.0,Single Family,Detached House,3,3,978.0,1.340225,West
2015-12-09,2015,West Hartford,203490.0,347500.0,Single Family,Detached House,3,1,917.0,1.340225,North
2015-12-09,2015,West Hartford,251860.0,393000.0,?,Detached House,3,1,1006.0,1.340225,West
2015-12-09,2015,West Hartford,173250.0,220000.0,?,Detached House,3,3,1021.0,1.340225,East
2015-12-09,2015,West Hartford,251860.0,393000.0,Single Family,Detached House,3,3,1080.0,1.340225,East
2015-12-09,2015,West Hartford,158690.0,240000.0,Single Family,Detached House,3,3,915.0,1.340225,East
2015-12-09,2015,Bridgeport,153380.0,168000.0,Single Family,Detached House,3,1,984.0,1.340225,North
2015-12-10,2015,Bridgeport,176750.0,100000.0,?,Detached House,3,2,,1.340225,West
2015-12-10,2015,,,373500.0,Single Family,Detached House,3,2,905.0,1.340225,East
2015-12-11,2015,Stamford,495270.0,850000.0,Single Family,Detached House,3,2,918.0,1.340225,East
2015-12-11,2015,Bridgeport,156840.0,175000.0,Single Family,Detached House,3,2,1029.0,1.340225,West
2015-12-11,2015,West Hartford,138110.0,190000.0,Single Family,Detached House,3,3,,1.340225,East
2015-12-13,2015,Stamford,982150.0,1420000.0,Single Family,Detached House,3,3,1084.0,1.340225,North
2015-12-16,2015,Bridgeport,102850.0,66847.0,Single Family,Detached House,3,2,,1.340225,North
2015-12-16,2015,Bridgeport,219920.0,202500.0,Single Family,Detached House,3,2,,1.340225,East
2015-12-16,2015,Waterbury,104620.0,50000.0,Single Family,Detached House,3,2,953.0,1.340225,West
2015-12-17,2015,Bridgeport,103090.0,45000.0,Single Family,Detached House,3,2,1081.0,1.340225,East
2015-12-18,2015,Greenwich,,1819000.0,?,Detached House,3,1,1004.0,1.340225,West
2015-12-18,2015,Bridgeport,137070.0,26000.0,Single Family,Detached House,3,3,955.0,1.340225,West
2015-12-18,2015,Greenwich,,790000.0,Single Family,Detached House,3,3,995.0,1.340225,West
2015-12-18,2015,Stamford,379860.0,542500.0,Single Family,Detached House,3,1,997.0,1.340225,West
2015-12-18,2015,,,121000.0,?,Duplex,4,2,1485.0,1.340225,North
2015-12-18,2015,,174830.0,90000.0,Two Family,Duplex,4,4,1218.0,1.340225,West
2015-12-19,2015,Fairfield,336000.0,559000.0,Single Family,Detached House,3,2,,1.340225,North
2015-12-19,2015,,92280.0,11000.0,Single Family,Detached House,3,2,,1.340225,North
2015-12-19,2015,Bridgeport,131760.0,82000.0,Single Family,Detached House,3,2,,1.340225,North
2015-12-19,2015,Waterbury,89600.0,83500.0,Single Family,Detached House,3,1,1037.0,1.340225,South
2015-12-20,2015,,56460.0,40510.0,Single Family,Detached House,3,3,,1.340225,West
2015-12-20,2015,Waterbury,112520.0,55000.0,Single Family,Detached House,3,1,1094.0,1.340225,North
2015-12-20,2015,Waterbury,,145946.0,Single Family,Detached House,3,2,1045.0,1.340225,South
2015-12-20,2015,Bridgeport,148140.0,115000.0,Single Family,Detached House,3,3,,1.340225,South
2015-12-23,2015,Bridgeport,180020.0,285000.0,Two Family,Duplex,4,4,,1.340225,East
2015-12-23,2015,Stamford,312650.0,350000.0,Three Family,Triplex,6,4,1894.0,1.340225,North
2015-12-23,2015,Fairfield,288960.0,386000.0,Single Family,Detached House,3,2,980.0,1.340225,East
2015-12-23,2015,,173670.0,125000.0,Single Family,Detached House,3,3,1054.0,1.340225,East
2015-12-23,2015,,233960.0,240000.0,?,Triplex,6,4,1879.0,1.340225,South
2015-12-23,2015,Waterbury,91690.0,40000.0,Three Family,Triplex,6,5,2024.0,1.340225,North
2015-12-23,2015,West Hartford,182000.0,318000.0,Single Family,Detached House,3,3,969.0,1.340225,West
2015-12-23,2015,Bridgeport,172720.0,147000.0,Two Family,Duplex,4,2,1491.0,1.340225,North
2015-12-24,2015,Waterbury,86020.0,124900.0,Single Family,Detached House,3,2,988.0,1.340225,South
2015-12-27,2015,Waterbury,100930.0,15000.0,Three Family,Triplex,6,4,1817.0,1.340225,East
2015-12-27,2015,Stamford,301520.0,255000.0,Four Family,Fourplex,8,8,2510.0,1.340225,South
2015-12-27,2015,Waterbury,,7000.0,Single Family,Detached House,3,3,1083.0,1.340225,North
2015-12-30,2015,Waterbury,,10000.0,Three Family,Triplex,6,6,2125.0,1.340225,East
2015-12-30,2015,Greenwich,418670.0,100000.0,Single Family,Detached House,3,3,927.0,1.340225,West
2015-12-30,2015,,3147690.0,4750000.0,Single Family,Detached House,3,1,1059.0,1.340225,West
2015-12-31,2015,West Hartford,159950.0,88000.0,Single Family,Detached House,3,2,1000.0,1.340225,East
2015-12-31,2015,Bridgeport,135890.0,49000.0,Two Family,Duplex,4,2,1486.0,1.340225,South
2015-12-31,2015,Bridgeport,993740.0,1700000.0,?,Detached House,3,3,1084.0,1.340225,North
2016-01-02,2016,Waterbury,57930.0,36900.0,Single Family,Detached House,3,3,1083.0,1.348259,North
2016-01-06,2016,Fairfield,340620.0,299250.0,Single Family,Detached House,3,2,1030.0,1.348259,West
2016-01-07,2016,Bridgeport,120730.0,75000.0,Two Family,Duplex,4,3,1242.0,1.348259,East
2016-01-09,2016,Fairfield,338100.0,402000.0,Single Family,Detached House,3,3,1012.0,1.348259,West
2016-01-10,2016,Stamford,465370.0,748000.0,Single Family,Detached House,3,3,1065.0,1.348259,East
2016-01-10,2016,Fairfield,320040.0,500000.0,Single Family,Detached House,3,1,993.0,1.348259,South
2016-01-13,2016,,118110.0,139900.0,Single Family,Detached House,3,1,1049.0,1.348259,North
2016-01-13,2016,Greenwich,946050.0,1465000.0,Single Family,Detached House,3,1,991.0,1.348259,South
2016-01-14,2016,West Hartford,207830.0,360000.0,Single Family,Detached House,3,3,1033.0,1.348259,East
2016-01-15,2016,Greenwich,629720.0,1490000.0,Single Family,Detached House,3,3,1008.0,1.348259,West
2016-01-15,2016,Waterbury,74360.0,75000.0,Single Family,Detached House,3,2,968.0,1.348259,South
2016-01-15,2016,Stamford,256130.0,385000.0,Single Family,Detached House,3,2,1000.0,1.348259,South
2016-01-16,2016,Greenwich,4689790.0,11500000.0,Single Family,Detached House,3,3,999.0,1.348259,West
2016-01-16,2016,Waterbury,78650.0,60000.0,Single Family,Detached House,3,1,984.0,1.348259,West
2016-01-17,2016,Fairfield,625940.0,625000.0,Single Family,Detached House,3,3,,1.348259,South
2016-01-17,2016,Waterbury,61450.0,25000.0,Two Family,Duplex,4,4,1295.0,1.348259,South
2016-01-17,2016,Waterbury,97480.0,179000.0,Single Family,Detached House,3,2,996.0,1.348259,South
2016-01-21,2016,,153150.0,189900.0,Single Family,Detached House,3,3,977.0,1.348259,East
2016-01-21,2016,Bridgeport,116490.0,36874.0,Single Family,Detached House,3,3,980.0,1.348259,South
2016-01-21,2016,Bridgeport,526740.0,720000.0,Single Family,Detached House,3,2,923.0,1.348259,East
2016-01-23,2016,Stamford,225080.0,390000.0,Two Family,Duplex,4,3,1448.0,1.348259,East
2016-01-23,2016,Bridgeport,134390.0,30000.0,?,Detached House,3,2,1093.0,1.348259,North
2016-01-23,2016,Bridgeport,150800.0,195000.0,Two Family,Duplex,4,2,1499.0,1.348259,North
2016-01-27,2016,West Hartford,247240.0,315000.0,Single Family,Detached House,3,2,1094.0,1.348259,West
2016-01-27,2016,West Hartford,586740.0,730000.0,Single Family,Detached House,3,1,,1.348259,South
2016-01-27,2016,Bridgeport,73510.0,174827.0,Single Family,Detached House,3,3,,1.348259,East
2016-01-27,2016,West Hartford,213850.0,140000.0,Single Family,Detached House,3,3,1002.0,1.348259,North
2016-01-27,2016,Stamford,1062900.0,813750.0,Single Family,Detached House,3,1,934.0,1.348259,West
2016-01-27,2016,Stamford,247080.0,325000.0,Two Family,Duplex,4,2,1301.0,1.348259,North
2016-01-28,2016,Waterbury,76810.0,109900.0,Single Family,Detached House,3,1,934.0,1.348259,North
2016-01-29,2016,Greenwich,1811110.0,2000000.0,Single Family,Detached House,3,3,951.0,1.348259,East
2016-01-30,2016,Fairfield,326410.0,300000.0,Single Family,Detached House,3,1,943.0,1.348259,East
2016-01-30,2016,Bridgeport,207200.0,180000.0,?,Triplex,6,5,1881.0,1.348259,North
2016-01-30,2016,Greenwich,1316140.0,3035000.0,Single Family,Detached House,3,3,1061.0,1.348259,North
2016-01-30,2016,Bridgeport,154820.0,82500.0,?,Detached House,3,1,915.0,1.348259,East
2016-01-30,2016,,96360.0,60500.0,?,Duplex,4,3,1279.0,1.348259,West
2016-01-30,2016,Waterbury,,105450.0,Single Family,Detached House,3,3,945.0,1.348259,East
2016-01-30,2016,West Hartford,211190.0,260000.0,Single Family,Detached House,3,1,,1.348259,East
2016-01-31,2016,,321460.0,300000.0,Four Family,Fourplex,8,6,2865.0,1.348259,West
2016-01-31,2016,Waterbury,118140.0,68000.0,Single Family,Detached House,3,3,961.0,1.348259,North
